Year,Gini_Index,Education_Spending_%GDP,Unemployment_%,Country_Canada,Country_China,Country_France,Country_Germany,Country_India,Country_Indonesia,Country_Japan,Country_South Africa,Country_UK,Country_USA,Education_Efficiency,Edu_to_Unemp_Ratio,Economic_Stress_Index
2022,2.3592351621224257,-1.8697023922363751,1.439316702530797,False,False,False,False,False,False,False,False,False,False,-0.7925032780755386,-1.2990199376752052,3.798551864653223
2008,-0.7725203191319443,1.6760973401652015,-0.3003705348630443,False,False,False,False,False,False,False,False,False,False,-2.169651034809821,-5.580117640523797,-1.0728908539949886
2016,1.466343375186474,0.440089267068727,-2.083311471094233,False,False,False,False,False,False,False,False,False,True,0.300126815034675,-0.21124516637099,-0.616968095907759
2001,0.959756800015816,0.4806128830363991,-0.6429521294825977,False,False,False,False,False,False,False,False,False,False,0.5007647585968866,-0.7475107531472305,0.3168046705332182
2018,-0.4123025557784049,-0.389482304947711,0.7916410361725507,False,False,False,False,False,False,False,False,False,False,0.9446539783542356,-0.4919929553397507,0.3793384803941457
2018,-0.0767076172655339,0.1150153656525983,-1.5945046882407743,False,False,False,False,True,False,False,False,False,False,-1.499419082117149,-0.072132392355577,-1.6712123055063082
2023,-0.988341804578308,-0.2003526026681578,0.5221723625969404,False,False,False,False,True,False,False,False,False,False,0.2027161094028102,-0.3836898184000389,-0.4661694419813675
2006,-0.5518380539972062,-0.6761171865665728,0.4596009076677295,False,False,False,False,False,False,False,False,False,True,1.2252116483827051,-1.471093081396376,-0.0922371463294767
2021,-0.4186093622633917,-0.0410985690669118,-0.0500972591373529,False,False,False,False,False,False,False,False,False,False,0.0981790445959898,0.8203919768585631,-0.4687066214007446
2009,0.0666228750569335,0.0473529340111841,-0.1036913159237252,False,False,False,False,False,False,False,False,False,False,0.7107502223597563,-0.4566765332841402,-0.0370684408667917
2009,-1.3283514103067586,-1.3604282723986243,-0.949602304876552,False,False,False,False,True,False,False,False,False,False,1.0241486446971908,1.4326310056781986,-2.2779537151833105
2019,0.203080624839993,-0.0090713404011032,0.6128944767530973,False,False,False,False,False,False,False,False,False,False,-0.0446684450562696,-0.0148007951521521,0.8159751015930903
2008,-0.2031480473837597,-1.8175547725388288,0.2353833360789363,False,False,False,False,True,False,False,False,False,False,8.946990842083638,-7.721647085001062,0.0322352886951766
2016,0.2800207396054962,1.820568740295995,-0.5359529984621242,False,False,False,False,False,False,False,False,False,True,6.5015264274155,-3.3968876793443936,-0.2559322588566279
2014,0.4125416480231176,-0.1643085058128848,-0.8329432324481578,False,False,False,False,True,False,False,False,False,False,-0.3982824723704141,0.1972627865559828,-0.4204015844250402
2001,-0.2742649171680602,-1.1149952699132453,-1.2314331440928723,False,False,False,False,False,False,False,False,False,False,4.065409994235631,0.9054459681451634,-1.5056980612609323
2003,0.3600401643154228,0.4399066017767696,0.2954942969081576,False,False,False,False,False,False,False,False,False,True,1.2218230729622317,1.4887093174734902,0.6555344612235804
2018,-0.1510165996395988,-0.7963093499385453,-0.2643315794211213,False,False,False,False,True,False,False,False,False,False,5.273027103418128,3.012550994600953,-0.4153481790607201
2016,0.5867798814783705,-0.0923638570663994,-0.2518938676936988,False,False,False,False,True,False,False,False,False,False,-0.1574077479035997,0.366679127964487,0.3348860137846716
2004,0.2072029684322575,0.3832753283153695,-1.5902555662401656,False,False,False,False,False,False,False,False,False,True,1.8497489754433736,-0.241015077995686,-1.3830525978079082
2006,0.0872188183053131,-1.06122165480731,-1.1355702726278682,False,False,False,False,False,False,False,False,False,True,-12.16720781385375,0.9345283289952824,-1.0483514543225552
2017,-0.1645795046848911,1.8493743808369247,-1.2416933985847498,False,False,False,False,True,False,False,False,False,False,-11.237034777888004,-1.4893981657170456,-1.4062729032696408
2020,1.0773801125457598,1.942788520077938,0.6830736744705922,False,False,False,False,False,False,False,False,False,False,1.8032509549822109,2.844181745698111,1.760453787016352
2021,0.2863070298841245,-0.5792253824111973,0.1005276333378068,False,False,False,False,True,False,False,False,False,False,-2.0230846569187158,-5.761795054597267,0.3868346632219313
2006,-1.247330363921597,-1.165851021768337,-5.777342493291899e-16,False,False,False,False,False,False,False,False,False,True,0.9346777647428324,-1165851.0224418892,-1.2473303639215976
2016,-0.4927798475698709,-0.583694532461283,1.0117017689448562,False,False,False,False,True,False,False,False,False,False,1.18449591604786,-0.5769427052868903,0.5189219213749853
2006,-0.2766181270424473,-0.5312460349605082,0.8737028609578124,False,False,False,False,False,False,False,False,False,True,1.92051027584777,-0.6080390149336422,0.5970847339153651
2003,-0.0745828834902536,1.0258056113174103,1.011579583576764,False,False,False,False,False,False,False,False,False,True,-13.754085621228151,1.0140621794957247,0.9369967000865104
2007,0.0833691537917417,-0.5667248946099871,-0.3031649996989693,False,False,False,False,False,False,False,False,False,False,-6.797695204277343,1.869367389177884,-0.2197958459072276
2012,-0.9122543658116138,-1.2034648779114598,-1.4470097986215849,False,False,False,False,False,False,False,False,False,True,1.3192221843333634,0.8316914721305606,-2.359264164433198
2003,-0.1339821116308005,0.0360057880554719,1.5980409947592131,False,False,False,False,False,False,False,False,False,True,-0.2687377915977422,0.0225311901524196,1.4640588831284127
2005,-0.3525931128270361,-1.5264644885468497,0.4444727850936281,False,False,False,False,False,False,False,False,False,False,4.32926441918358,-3.4343183776863264,0.091879672266592
2004,0.8899027216711237,0.9842469764104076,0.4646937476953354,False,False,False,False,False,False,False,False,False,True,1.1060151255038235,2.118050572535635,1.3545964693664592
2011,-0.9574304859692916,0.525048677001808,0.5924487048290872,False,False,False,False,False,False,False,False,False,False,-0.5483940955403669,0.8862333337701243,-0.3649817811402044
2003,-0.0890212371550908,-0.6522613589220428,2.6293621458950223,False,False,False,False,False,False,False,False,False,False,7.327113247133626,-0.2480681909383103,2.540340908739932
2023,-0.6823558040488837,-0.5451465656140165,-0.1650015554348295,False,False,False,False,False,False,False,False,False,True,0.7989195098785622,3.303907457628734,-0.8473573594837133
2008,1.581158885600833,0.1803989454814091,1.3345844050931537,False,False,False,False,False,False,False,False,False,True,0.1140927917057916,0.1351722750698126,2.915743290693986
2003,1.0425599642813093,-1.1459527918371657,-0.8989025167397742,False,False,False,False,True,False,False,False,False,False,-1.099171013588764,1.2748368653258275,0.1436574475415351
2018,-1.5323550677453477,-0.8367306821704839,0.7284262327306367,False,False,False,False,False,False,False,False,False,False,0.5460426540986184,-1.1486812197202634,-0.803928835014711
2023,-0.7807955976665929,-0.2848295254281881,1.673114600412052,False,False,False,False,True,False,False,False,False,False,0.3647944366923158,-0.1702389992407224,0.8923190027454592
2013,0.6999833738412778,-1.3576305416104877,-0.1128223568219419,False,False,False,False,False,False,False,False,False,True,-1.939515498267868,12.033453415678572,0.587161017019336
2004,0.332581184630217,-0.5094484698192558,-5.777342493291899e-16,False,False,False,False,True,False,False,False,False,False,-1.531797231970463,-509448.4701135817,0.3325811846302164
2017,0.3047344658746045,-1.11652939041599,0.4862367650749843,False,False,False,False,False,False,False,False,False,False,-3.663929917745217,-2.296262179972398,0.7909712309495889
2009,0.0959332944857344,1.3357125161500225,-0.2786397343186988,False,False,False,False,True,False,False,False,False,False,13.923201534031662,-4.793707233188454,-0.1827064398329644
2018,0.7712863875996013,-0.4595031640205669,0.7567475737282575,False,False,False,False,False,False,False,False,False,False,-0.5957612835477986,-0.607207175504464,1.5280339613278588
2011,0.6200912201165591,-0.99266926215949,-0.5220813167938079,False,False,False,False,False,False,False,False,False,True,-1.6008413425553014,1.90137270115,0.0980099033227512
2017,-0.3316621010050959,0.5981048992024557,2.26257760176276,False,False,False,False,False,False,False,False,False,True,-1.80336161639066,0.2643465728600438,1.930915500757664
2016,-1.1387867493061858,1.0893374513921182e-15,0.0368451308300333,False,False,False,False,False,False,False,False,False,False,-9.565780499587438e-16,2.956450044692884e-14,-1.1019416184761526
2023,-1.5747295309232254,-1.145402596870038,0.7048589555648356,False,False,False,False,False,False,False,False,False,True,0.7273651136545523,-1.6250073334811257,-0.8698705753583899
2010,-0.1656389244052025,0.8071767486476994,-1.0424054866383223,False,False,False,False,False,False,False,False,False,True,-4.873139720545465,-0.7743412072704953,-1.208044411043525
2002,-1.7078167324215476,-0.3807194941765255,-1.213523002264512,False,False,False,False,False,False,False,False,False,True,0.2229277356736229,0.3137310188575714,-2.92133973468606
2022,0.1493542180284428,0.7615430562946728,-1.3323712202422795,False,False,False,False,False,False,False,False,False,True,5.098871444515897,-0.5715701572466796,-1.1830170022138369
2016,-0.3471840424058132,-0.0784275882496255,-1.325808301829769,False,False,False,False,False,False,False,False,False,False,0.2258969438891935,0.0591545906719522,-1.6729923442355823
2000,1.6530290505659138,0.0631113797291051,0.5949803867024945,False,False,False,False,True,False,False,False,False,False,0.0381792089668902,0.1060728640250091,2.2480094372684083
2014,0.2311878902156122,0.4889273295704635,-0.6553640757130256,False,False,False,False,True,False,False,False,False,False,2.114839208382714,-0.7460403975895615,-0.4241761854974133
2008,-0.0995435674305768,-0.6865418665356493,-1.3061764344626432,False,False,False,False,False,False,False,False,False,True,6.8969676416519885,0.5256122940469253,-1.40572000189322
2014,-1.5090942739612203,-0.8586296797282731,-0.746767080963439,False,False,False,False,True,False,False,False,False,False,0.5689705828947572,1.1497973751305277,-2.25586135492466
2023,-1.1947999933363855,1.1155708781594076,0.6195440318403209,False,False,False,False,True,False,False,False,False,False,-0.9336891681204555,1.8006292050243256,-0.5752559614960646
2002,0.5316048815401169,0.5043717350552411,0.5951981865996282,False,False,False,False,False,False,False,False,False,True,0.9487700429386228,0.8473999064694894,1.1268030681397452
2021,-0.3516829693321777,-0.1298851181517371,0.90568243392182,False,False,False,False,False,False,False,False,False,True,0.3693254971199715,-0.1434111669563219,0.5539994645896423
2018,2.178377908695849,0.7170752340581026,-0.3416896429278309,False,False,False,False,True,False,False,False,False,False,0.3291783771848033,-2.0986217976509045,1.836688265768018
2012,-0.1473528240821948,0.4663412849053689,1.8816028403496032,False,False,False,False,False,False,False,False,False,False,-3.1648151477598105,0.2478424389369456,1.7342500162674084
2011,0.076454323327048,0.8619004930132752,0.9887262871674276,False,False,False,False,False,False,False,False,False,True,11.273256792419527,0.8717272236740888,1.0651806104944757
2019,-1.2432752179251652,-1.1849923915228653,-1.2126338054463537,False,False,False,False,False,False,False,False,False,False,0.95312230756336,0.977206278933453,-2.455909023371519
2000,0.7679393030901224,-0.1266286123780478,0.7254082699192629,False,False,False,False,True,False,False,False,False,False,-0.1648938229553855,-0.1745616131871893,1.4933475730093853
2020,-0.8958260627676522,1.0448921757928795,-0.04835683007229,False,False,False,False,False,False,False,False,False,True,-1.1664020345274606,-21.608401184113852,-0.9441828928399422
2016,0.3922063162725728,1.5820180816722889,-0.2280651799587655,False,False,False,False,False,False,False,False,False,False,4.0336271559320735,-6.93672317133853,0.1641411363138073
2012,0.6474631376185538,-0.5895130601153248,-0.0573972378494422,False,False,False,False,False,False,False,False,False,True,-0.9104953091048724,10.270935556119449,0.5900658997691116
2000,0.0109669725649004,0.0925142458692203,-0.7167802259161948,False,False,False,False,True,False,False,False,False,False,8.434945047663915,-0.1290693738381823,-0.7058132533512944
2009,1.4869857235775157,-0.0446848392909849,0.9174834339843014,False,False,False,False,False,False,False,False,False,False,-0.0300505973472839,-0.0487036484062567,2.404469157561817
2014,-0.6160219653068625,-1.284432525476798,-0.6311867488738377,False,False,False,False,True,False,False,False,False,False,2.085046772453557,2.03495172026378,-1.2472087141807002
2006,1.4146575926629774,-0.3458071278538438,-0.613556799458321,False,False,False,False,True,False,False,False,False,False,-0.2444456419713894,0.5636115381178702,0.8011007932046564
2021,-1.2024608034632531,-1.6126511414676072,0.6747246328557864,False,False,False,False,False,False,False,False,False,True,1.3411268608089395,-2.39008429936482,-0.5277361706074667
2017,0.636125208772532,-0.2278308579631713,2.050746568413817,False,False,False,False,False,False,False,False,False,False,-0.358153546923956,-0.1110964906028832,2.686871777186349
2015,-0.2000793118343593,-1.082148523184519,-0.551853741449046,False,False,False,False,True,False,False,False,False,False,5.408624819267804,1.9609371158382412,-0.7519330532834053
2013,-0.7025604954948798,0.1030614243315424,-1.2832435953573051,False,False,False,False,True,False,False,False,False,False,-0.146694230157613,-0.0803132819191105,-1.9858040908521848
2017,-1.0518599210203349e-15,-0.3677243291423785,1.0451525092078078,False,False,False,False,False,False,False,False,False,False,-367724.329529173,-0.351837625671947,1.045152509207807
2006,-0.3051159710153872,-0.3833427410210781,0.123302966396653,False,False,False,False,True,False,False,False,False,False,1.2563878453599244,-3.1089246536312856,-0.1818130046187341
2016,-0.3612032486879181,1.4605415292240682,0.4231452426107472,False,False,False,False,True,False,False,False,False,False,-4.043556025826375,3.451623533775821,0.0619419939228291
2017,0.0799929280284192,0.0058201916379151,-0.0335069341725184,False,False,False,False,False,False,False,False,False,False,0.0727579177740512,-0.1737062935761638,0.0464859938559008
2011,0.5702075218865214,1.7792322568511398,-5.777342493291899e-16,False,False,False,False,False,False,False,False,False,False,3.120318600228197,1779232.2578790635,0.5702075218865208
2007,-0.7916784626361317,0.3743174572851107,0.2880459159612371,False,False,False,False,False,False,False,False,False,False,-0.4728156035144747,1.299501701089149,-0.5036325466748947
2021,1.4881375146681195,0.7365537256925805,-0.5777453816330995,False,False,False,False,False,False,False,False,False,False,0.4949497096087488,-1.2748782144978676,0.91039213303502
2001,-0.5519208204158044,-0.9168217798760424,0.6197768402630116,False,False,False,False,False,False,False,False,False,True,1.6611503083642274,-1.4792748632106238,0.0678560198472072
2006,0.4612934993851894,-0.7442860357042385,0.4209502513963101,False,False,False,False,False,False,False,False,False,False,-1.6134726009007665,-1.7681050554795017,0.8822437507814995
2003,0.0065029055403775,-0.0467178011862449,-0.429182943357295,False,False,False,False,False,False,False,False,False,True,-7.183038083227343,0.1088531377177539,-0.4226800378169175
2017,-0.2500825678369074,1.126597890876608,-0.2358164669228525,False,False,False,False,False,False,False,False,False,True,-4.504921736620458,-4.777455463704494,-0.4858990347597599
2005,-0.0380058138468792,-0.419783022698332,-0.8337940542872404,False,False,False,False,False,False,False,False,False,True,11.045522401178737,0.5034618848644395,-0.8717998681341196
2008,-0.9087643880540957,-1.4681806477912678,0.3836662528627576,False,False,False,False,True,False,False,False,False,False,1.6155807629255767,-3.826703052805119,-0.5250981351913381
2008,-0.4178280006350244,0.3268464317885704,0.394339395073686,False,False,False,False,False,False,False,False,False,True,-0.7822530168989095,0.8288433948733461,-0.0234886055613384
2013,-1.2635783176088076,-0.000882164469189,-0.1048043584993942,False,False,False,False,False,False,False,False,False,True,0.0006981483894142,0.0084173301487671,-1.368382676108202
2007,-0.5614563812057156,-0.6043013585801476,-1.1780645130516074,False,False,False,False,True,False,False,False,False,False,1.0763123461073985,0.5129616119039202,-1.739520894257323
2018,-0.4880866504338362,-0.4297026030684137,-2.0403947270235303,False,False,False,False,True,False,False,False,False,False,0.8803836021126034,0.2105978847990539,-2.5284813774573665
2002,0.677154489981812,-0.9183438991837884,-0.2927722262899758,False,False,False,False,True,False,False,False,False,False,-1.3561787695296608,3.1367286697573653,0.3843822636918362
2017,-0.3684067869681287,0.8428692579947332,0.1638659468701865,False,False,False,False,False,False,False,False,False,False,-2.2878827852605124,5.143619711560529,-0.2045408400979421
2004,-0.4715788729361829,-0.0407715885849294,0.5620145619805932,False,False,False,False,True,False,False,False,False,False,0.0864578067055467,-0.0725453018440391,0.0904356890444103
2013,0.1218580858595092,0.1722966052847064,1.0382857467487372,False,False,False,False,True,False,False,False,False,False,1.4139003593326342,0.1659431807487009,1.1601438326082465
2003,0.0870510414255899,-0.6488633974937706,-0.4154352136824626,False,False,False,False,False,False,False,False,False,True,-7.453741312297704,1.5618920544414518,-0.3283841722568727
2006,-0.5985574921742546,1.247433161714759,-1.6106496434002562,False,False,False,False,True,False,False,False,False,False,-2.084069219905145,-0.7744911758540276,-2.209207135574511
2019,0.2765749840385693,0.1529861367443923,-0.5681986621578063,False,False,False,False,False,False,False,False,False,False,0.5531432429905337,-0.2692480925799783,-0.291623678119237
2011,-0.2322627052928061,-2.164513471066533,2.0632258253120384,False,False,False,False,True,False,False,False,False,False,9.31928691532592,-1.049091376920798,1.830963120019232
2001,-0.5999987387174165,0.3876714856906157,1.5372878331716278,False,False,False,False,False,False,False,False,False,False,-0.6461215779234779,0.2521786910341362,0.9372890944542112
2010,-0.5136778658168998,-0.3230051885335479,0.3506887827227629,False,False,False,False,True,False,False,False,False,False,0.6288100750261999,-0.9210567414474664,-0.1629890830941369
2013,0.769643901008555,-0.2245178560318926,-0.4881239823017617,False,False,False,False,True,False,False,False,False,False,-0.291716161229264,0.4599616575584506,0.2815199187067932
2021,-0.4869862087294993,0.9113406748124956,-0.156062705478706,False,False,False,False,True,False,False,False,False,False,-1.8713929262658744,-5.83961755394788,-0.6430489142082053
2022,0.158350621500883,0.023248492485861,1.60604207706028,False,False,False,False,True,False,False,False,False,False,0.1468156262974002,0.0144756344446347,1.7643926985611629
2015,-1.2126346563132444,1.6164727407251107,0.137888441016169,False,False,False,False,False,False,False,False,False,False,-1.3330264522260196,11.72296246045092,-1.0747462152970757
2019,0.9170472964257752,0.0399498030973003,-0.4382625637159639,False,False,False,False,False,False,False,False,False,False,0.0435634668893731,-0.0911551603078559,0.4787847327098113
2005,-0.5914105475206507,-0.5214958989524485,1.2270292380805172,False,False,False,False,False,False,False,False,False,True,0.8817847143974947,-0.425006558736679,0.6356186905598665
2022,0.2819585582760953,-1.84283319197604,-1.9673601917542105,False,False,False,False,False,False,False,False,False,False,-6.535806777550469,0.9367039835429664,-1.6854016334781152
2003,-0.297032296326941,-0.768022252637791,-1.0471580122540265,False,False,False,False,True,False,False,False,False,False,2.5856610469505283,0.7334356201126014,-1.3441903085809674
2014,0.2717837344534392,-0.3798399404593118,-0.8523975407106151,False,False,False,False,False,False,False,False,False,True,-1.3975764357154656,0.4456141271322519,-0.580613806257176
2023,0.3202857533528535,1.3750473715925422,0.9102918249752632,False,False,False,False,False,False,False,False,False,True,4.293175903149764,1.510554992707878,1.2305775783281168
2000,-0.2020776031319133,-0.5155472701619933,-0.6141585271098826,False,False,False,False,False,False,False,False,False,True,2.5512467162042007,0.839438169207285,-0.816236130241796
2006,-1.730966222336131,1.5474654672360812,-1.79695594187593,False,False,False,False,True,False,False,False,False,False,-0.8939899238111807,-0.8611598605920555,-3.527922164212061
2011,0.8954726104097456,-1.1903648944613117,-0.7423683769109585,False,False,False,False,False,False,False,False,False,False,-1.3293132043462803,1.6034714502333085,0.1531042334987871
2009,-0.1978491603749861,-0.8215932294122715,-0.5265154535112644,False,False,False,False,True,False,False,False,False,False,4.152645280376059,1.5604381302985335,-0.7243646138862505
2004,0.2532838224043567,1.0421193262477533,-0.1328557678624526,False,False,False,False,False,False,False,False,False,True,4.114416791165091,-7.844049129848933,0.1204280545419041
2011,0.5408108462615459,-0.6475834660735336,0.0581165161448653,False,False,False,False,True,False,False,False,False,False,-1.1974284042593828,-11.142655588710111,0.5989273624064112
2017,-0.4796550044368043,1.014892987836918,0.8771642959921975,False,False,False,False,True,False,False,False,False,False,-2.115885572619321,1.157014524484728,0.3975092915553931
2009,0.3857430958625736,-0.8744140014619937,-0.3714535521824595,False,False,False,False,False,False,False,False,False,False,-2.26682407026008,2.354039557204272,0.014289543680114
2005,-0.7376179688011868,-0.7760878238235176,-0.6356001912259562,False,False,False,False,False,False,False,False,False,False,1.05215559924666,1.221033372189452,-1.3732181600271431
2011,0.2706367790096317,0.566117527005485,-0.0214388870232185,False,False,False,False,False,False,False,False,False,True,2.091790470189077,-26.407337924318117,0.2491978919864131
2006,-0.0560849493530422,-0.8606772049507048,0.1697530194858013,False,False,False,False,True,False,False,False,False,False,15.346230336470027,-5.070143302395819,0.113668070132759
2017,-0.448852532863985,-0.3328991482278871,-0.6537225027051592,False,False,False,False,True,False,False,False,False,False,0.7416687342109738,0.5092369561813709,-1.1025750355691442
2001,-0.0318460413687827,0.3236951182163711,-1.7286441356224675,False,False,False,False,False,False,False,False,False,False,-10.164694542795772,-0.1872538707069875,-1.7604901769912502
2009,-1.0108257810474517,-0.3115106085051469,-0.5449986850615063,False,False,False,False,True,False,False,False,False,False,0.3081746850154868,0.5715815260205941,-1.555824466108958
2014,0.2009091634814891,-0.6156520599558132,0.7208191839269737,False,False,False,False,True,False,False,False,False,False,-3.064315161002477,-0.8540993630364058,0.9217283474084628
2011,0.2930902076556317,-1.2481743833289027,-0.1439013082399472,False,False,False,False,True,False,False,False,False,False,-4.258655158279087,8.673882624682282,0.1491888994156845
2016,0.2334180846834938,1.3584068514115677,1.146632309457018,False,False,False,False,False,False,False,False,False,False,5.819604910427564,1.184691601236348,1.380050394140512
2003,1.260668002131983,1.5416767018485296,0.4233447931559306,False,False,False,False,False,False,False,False,False,True,1.2229036323105589,3.641648805237295,1.6840127952879136
2006,-0.15794251646266,0.259483271816306,-0.582096932017276,False,False,False,False,False,False,False,False,False,True,-1.6429073091599202,-0.4457740684032212,-0.740039448479936
2008,-0.0967878683903747,-0.2914074605298228,1.3663493968288285,False,False,False,False,True,False,False,False,False,False,3.010816088753656,-0.2132743264144777,1.2695615284384538
2018,-1.113038146460702,-0.237495706141668,-0.9149431630262802,False,False,False,False,False,False,False,False,False,True,0.2133762623258982,0.2595745564464126,-2.0279813094869823
2022,1.3231084523203551,1.0893374513921182e-15,-1.70146353639533,False,False,False,False,False,False,False,False,False,False,8.233162037212662e-16,-6.4023593120067e-16,-0.378355084074975
2006,-1.404261316657215,0.9487151771084,0.2687180182396841,False,False,False,False,False,False,False,False,False,False,-0.6755977975413975,3.530509985200202,-1.1355432984175309
2022,0.1294287479933044,-0.5936483827289077,-0.8318327738438933,False,False,False,False,False,False,False,False,False,True,-4.586645589077544,0.7136639899984338,-0.7024040258505889
2001,-0.6196441150021196,0.9907356774743395,-0.1223009851591067,False,False,False,False,False,False,False,False,False,True,-1.5988811196118118,-8.10086506703527,-0.7419451001612263
2005,-0.0182346151271623,0.5398609867642696,-1.1129348667289454,False,False,False,False,True,False,False,False,False,False,-29.6080060371598,-0.485079125456924,-1.1311694818561078
2017,-1.2354254165332588,0.9736782823472376,-0.0625706941686965,False,False,False,False,False,False,False,False,False,True,-0.7881326201075817,-15.561499784896936,-1.2979961107019553
2005,0.7184051468743561,-1.6353011453973727,0.4060169685618781,False,False,False,False,True,False,False,False,False,False,-2.2762905809092064,-4.027657079290443,1.1244221154362342
2012,-0.9219917829227464,-0.4749743041358241,0.5502099678762064,False,False,False,False,True,False,False,False,False,False,0.5151616620614549,-0.8632585169452492,-0.37178181504654
2018,0.9623002647962844,-0.2333056979100006,-1.177625495086842,False,False,False,False,False,False,False,False,False,False,-0.2424455900090608,0.1981155273887164,-0.2153252302905575
2001,-0.8975044055356225,-0.5237886265568902,-1.3882259814390003,False,False,False,False,False,False,False,False,False,False,0.5836062830806726,0.3773081694682828,-2.285730386974623
2011,0.792614722308226,1.817597302884593,0.3208250761408792,False,False,False,False,False,False,False,False,False,False,2.293163322059085,5.665366496227262,1.1134397984491051
2014,-0.8116621875280933,-0.4658140972798604,-0.4373530887514457,False,False,False,False,False,False,False,False,False,False,0.5739021459169349,1.065078021256668,-1.249015276279539
2013,-0.6194919080112199,0.3959240862334168,-0.6102379993380675,False,False,False,False,False,False,False,False,False,True,-0.6391120210375163,-0.6488038035433464,-1.2297299073492876
2005,-0.0752250002936921,0.0863077718355817,-0.1817428050848878,False,False,False,False,False,False,False,False,False,False,-1.1473435539005632,-0.4748922340419649,-0.2569678053785799
2017,-0.8267279663000164,-0.3484243399531804,-0.2332678503313806,False,False,False,False,False,False,False,False,False,True,0.421450314500493,1.4936727591520451,-1.059995816631397
2004,-0.8528851331166433,-0.7589661622707072,0.2978670228974907,False,False,False,False,False,False,False,False,False,False,0.8898819110366877,-2.5479947625391817,-0.5550181102191526
2017,-0.8164376196457699,1.9535168913277503,0.4086671043115742,False,False,False,False,False,False,False,False,False,True,-2.3927355098002945,4.780203961888746,-0.4077705153341956
2002,0.2096275942857308,-0.2813553659643218,0.8929890264319429,False,False,False,False,True,False,False,False,False,False,-1.342161201447666,-0.3150711179703916,1.1026166207176735
2002,-0.0739844371372389,0.7954561283049589,-0.3189559181863462,False,False,False,False,False,False,False,False,False,True,-10.75181363673861,-2.493945328788508,-0.3929403553235851
2021,-0.0268373360260449,-0.0731237394615301,0.9045800072026996,False,False,False,False,False,False,False,False,False,True,2.724803393077314,-0.0808371377237466,0.8777426711766547
2021,-0.3619296094045447,-0.5137490772991389,0.5062434078490432,False,False,False,False,False,False,False,False,False,False,1.4194762833045265,-1.0148242021714016,0.1443137984444985
2009,0.4137791627614978,0.0425974792209428,0.7848141710004177,False,False,False,False,False,False,False,False,False,True,0.1029471276164003,0.0542770843313885,1.1985933337619157
2018,0.859093847840243,0.2386605539424855,-1.1468829815094714,False,False,False,False,True,False,False,False,False,False,0.2778046621307019,-0.2080951290457731,-0.2877891336692284
2002,0.4376874387306237,-0.5244087586235505,-0.1675565744054141,False,False,False,False,True,False,False,False,False,False,-1.198132534970381,3.1297601436685216,0.2701308643252096
2011,-0.2591973037740803,-0.8138934468134352,1.78219507913332,False,False,False,False,False,False,False,False,False,False,3.14006579168983,-0.4566800793374154,1.52299777535924
2015,-1.157907021352444,0.4035592873505942,-1.4048803880574725,False,False,False,False,True,False,False,False,False,False,-0.3485250788135927,-0.287255468890177,-2.562787409409917
2016,-1.82966144812007,0.0505212464824177,1.6810131673724895,False,False,False,False,False,False,False,False,False,True,-0.0276123619190254,0.0300540277785909,-0.1486482807475804
2006,-0.1311993196640673,-0.7034481796301567,1.6378344427938998,False,False,False,False,True,False,False,False,False,False,5.361716380448565,-0.4294986915353233,1.5066351231298325
2012,-1.8439712532893824,-0.9844383617367454,0.6471789863677934,False,False,False,False,False,False,False,False,False,False,0.5338688951086095,-1.5211199086389664,-1.1967922669215891
2023,-0.2506116072075365,0.279051271675003,-1.3810289757197305,False,False,False,False,False,False,False,False,False,True,-1.113485477667408,-0.2020605495189725,-1.6316405829272669
2001,1.1722481318312958,-1.9456545431346977,-0.2783216570755513,False,False,False,False,False,False,False,False,False,False,-1.6597619825874237,6.990693984336713,0.8939264747557445
2003,-1.0981166821286088,-0.3193543225604049,0.7063104427427754,False,False,False,False,False,False,False,False,False,True,0.2908202913024266,-0.4521437757262944,-0.3918062393858333
2009,-1.2159269947675282,0.06889012353645,-1.3605985287468487,False,False,False,False,True,False,False,False,False,False,-0.0566565102094235,-0.0506322568437265,-2.576525523514377
2006,0.4921503713415422,1.641326288288689,0.5928026080267459,False,False,False,False,False,False,False,False,False,False,3.3350029764514155,2.7687521905477945,1.0849529793682882
2023,-2.5656917713167027,-0.0533729237319853,0.0383648081310125,False,False,False,False,False,False,False,False,False,False,0.0208025551358999,-1.3911585949063323,-2.5273269631856903
2016,0.2655431081836631,-0.359182241461634,-0.6221745215016349,False,False,False,False,False,False,False,False,False,True,-1.3526274181658977,0.5773023586647286,-0.3566314133179717
2019,1.2307692483062196,0.2155507663513355,-1.1590265780208993,False,False,False,False,False,False,False,False,False,False,0.17513485286793,-0.1859758494022197,0.0717426702853203
2005,-0.8485409759025015,-0.7667180652105515,1.3566033879014,False,False,False,False,False,False,False,False,False,True,0.9035732988243428,-0.5651743957548498,0.5080624119988983
2018,-1.0010964979982526,-0.2784745081897589,0.6909039012730832,False,False,False,False,False,False,False,False,False,True,0.278169773759431,-0.4030576533422081,-0.3101925967251694
2004,0.4504832963998991,-0.0349061146094751,-0.227939230252133,False,False,False,False,False,False,False,False,False,True,-0.0774857523079752,0.153138482170647,0.2225440661477661
2009,-1.113459495435588,0.5540130272259287,-0.03302347389789,False,False,False,False,False,False,False,False,False,True,-0.4975605552402716,-16.776848062292746,-1.1464829693334782
