Country,Year,Gini_Index,Education_Spending_%GDP,Unemployment_%
Brazil,2003,27.93732653667669,4.198076203261559,9.11254497802834
India,2013,44.91569036582338,4.542107431335083,7.300565087415181
USA,2016,33.77699231702477,4.521417390865869,5.142103190798235
USA,2019,30.914180843501303,4.682468235847525,8.192187696093843
USA,2017,41.61655225199392,4.57105173296347,4.913226097479412
USA,2010,42.30422974134363,4.132961994284236,4.829340419821287
India,2020,32.40031515140466,4.180362993850718,8.433150300437015
Brazil,2013,36.670780717652825,4.457744642416804,7.003178375747916
USA,2008,35.82144455244286,4.903714656708861,6.608588095256954
India,2014,18.03739135562,4.568078317852135,5.744078958107967
USA,2011,26.624839527417635,3.871852079701247,7.747549680490812
USA,2009,40.653526485092456,3.829498947216604,6.0923811364035485
India,2018,30.0043745057435,4.907916447401729,6.802455941047454
Brazil,2023,38.17902737639038,5.105914169519309,4.809137002418277
Brazil,2018,36.5782427080732,5.35681138915251,6.4134939392231685
India,2005,42.29259662076729,4.107259135465604,6.76287846112235
Brazil,2019,26.81725106955286,2.997853117087752,7.301470434816106
India,2023,37.36523504576751,4.805315836352774,7.0066713583401015
India,2005,34.607513251187335,4.551901910600629,5.999684209269816
India,2007,30.26135395595032,4.417303712222953,6.927085455629376
Brazil,2000,30.21922153832457,4.618583909751227,7.971068528181346
India,2021,36.36488528495398,4.942919731217669,4.273853885883326
USA,2016,38.778021026310746,4.551901910600629,6.251786069326342
Brazil,2016,35.38157769526577,5.435707914916322,6.813083461265693
Brazil,2023,35.56828551114367,5.555454814913307,5.116605148449026
Brazil,2014,32.00903357578386,4.583237140217256,7.894575285922105
Brazil,2006,32.406885097701654,3.1490858123450787,7.399251178974722
USA,2018,35.497076470401,4.012367624932131,7.9971820110417084
Brazil,2021,31.88839008982983,5.626500869081058,9.739541273531971
Brazil,2022,38.56805355100998,4.619007646358514,6.995207598528531
India,2002,39.23843374660309,6.24269968801879,6.075245438185691
Brazil,2021,51.95501797981004,4.196811682252445,7.907863049613817
USA,2010,29.62137994831041,6.350290428539267,5.6180550551437545
USA,2019,30.73761185798485,4.498793291784806,7.19618182043905
USA,2018,34.615778829401506,4.1641973747189285,8.055242386466187
USA,2008,24.90108316378158,3.930666768312472,7.748286967655799
Brazil,2009,29.726557713569957,5.027883181616225,8.6110178840726
Brazil,2001,26.68651092186757,3.369556837770701,6.090177716824484
USA,2000,37.4028928052607,4.06019541606662,7.563583683184137
USA,2015,34.82195034600641,4.457934654267696,6.639211029863406
Brazil,2017,35.497076470401,2.693730569166362,6.87985934660664
USA,2022,28.620336315391874,4.422051299199022,6.879932761262163
India,2016,32.31742129226483,5.876397219112224,7.30836566930514
USA,2005,31.61184730545247,4.845564024391725,6.449864616656249
USA,2013,44.80799931511923,3.973563476402134,4.369338259772265
India,2022,40.98211826949062,4.117699755658541,6.7313227746095246
India,2014,30.85575244442648,4.769716331578024,7.042641468144431
Brazil,2013,35.99117204571474,4.091402292064908,6.437199955225494
Brazil,2023,40.66525187951598,4.874847839265554,7.153225429677927
India,2021,30.85391487622227,4.068819833186578,6.314779305347964
India,2002,26.49733555416038,3.680565851593875,6.093286155617496
Brazil,2023,24.21884887440426,5.444636343047739,8.586630361680218
USA,2022,42.63360151948764,5.067231814162465,9.885559813013652
India,2018,33.85362571118049,2.9892564244551725,7.8194164238076995
Brazil,2011,36.747951397248194,4.230513460636359,5.638149757782117
USA,2001,31.55457574808564,5.334351343589582,6.837503604727387
India,2002,27.39260648906189,4.367087488055307,6.725074408823129
USA,2017,28.51219505096541,4.035560582576952,7.506081064065349
Brazil,2000,26.953791246244347,4.297964702227932,6.782235492004874
India,2019,40.09996648681325,4.588733926395276,7.422570299214196
USA,2020,43.9553669499923,4.356291438809273,9.18257987935687
India,2005,35.22346377485014,4.4338586585121,3.734992390753221
USA,2004,25.893205440797608,4.380048176186029,5.740595323119612
Brazil,2000,37.97950514501365,3.721105271388282,7.939123070682262
Brazil,2018,42.58990798995526,3.67987234787955,6.433682729425666
India,2000,40.83000060490036,3.628035179090075,7.38915732095457
USA,2020,34.82521370909004,4.573199608365911,6.215298411733222
India,2020,33.593106580238704,4.966212424694833,8.840252894248387
India,2015,34.77700207274162,3.746957466421876,8.241912735706803
USA,2011,42.3514940298603,4.551901910600629,6.948040462312019
USA,2021,39.562192566928296,3.802944723063611,9.0113224568127
USA,2007,32.68545800226019,5.621922833892479,6.964496919569587
Brazil,2015,32.53450834525762,4.249512907187751,6.599354424415437
India,2000,32.10982970755589,4.328732042699496,8.705247877324823
India,2003,28.612204198686197,3.861829616714691,4.401185640508287
Brazil,2009,43.11102941447231,4.957364645268735,6.75177218016963
USA,2010,30.27305751352137,4.401331425300905,7.029740031272559
Brazil,2016,37.94165639400052,3.91868889743846,6.166071978499621
Brazil,2022,31.031434170093007,3.675271498252416,5.38172696804237
Brazil,2006,32.13665670779983,4.802278071692883,6.392146486546982
India,2011,34.31671539966217,4.711188123679558,4.234524499250365
Brazil,2020,38.27145454900525,3.509375449221162,8.830119161172714
India,2006,33.44465670928712,5.481905750690364,8.905120872574056
India,2011,28.16476897029601,3.9864893002866415,6.609966025682244
India,2014,35.11448798647461,2.720197321569409,6.033541420967564
USA,2001,30.399969204850223,5.722907532663625,4.284410806650574
India,2013,44.26302984148718,4.417966241173315,5.519326851501894
India,2012,33.44033298516447,4.847576480021884,8.724343227901237
USA,2003,30.992183971573187,5.837828996270741,6.512176399753297
India,2013,46.84880479792005,3.69790284049892,5.729338046646492
Brazil,2013,39.43333821465484,4.883468359553064,6.569767767313283
Brazil,2015,29.6193553171747,5.440262675319902,5.69091259850333
India,2006,30.254515640020376,3.752391458716043,4.13518786378078
USA,2018,37.84509788654409,5.668525468672609,6.040341282018289
Brazil,2001,35.260857806209394,3.372672256224959,4.9323870808192165
USA,2009,40.34105325632285,4.4237080465729575,7.142012664761635
USA,2017,31.023942194050505,3.6397305165932,7.892410934694659
Brazil,2016,39.20665474879086,5.056674333602056,5.4318858285260205
USA,2004,21.570269953351737,3.727684572067681,6.791996233654649
Brazil,2011,34.07334878444737,4.006152781554262,6.4765843424526
USA,2005,31.29692512393561,3.7968276690860474,5.394516822727343
Brazil,2021,32.26972027599548,3.5384512547041305,3.0835770399341005
India,2008,65.3272290341627,3.88642790627984,4.963049892029739
Brazil,2019,41.831021837562176,4.463734673129247,5.335849788508902
Brazil,2000,28.07576072407372,4.41982729358527,6.714947459419237
Brazil,2021,21.87174197354,4.32682149648121,6.864785364016237
Brazil,2014,28.77167857333032,3.966765511492589,8.36230782473273
USA,2020,41.13461559156896,4.215173353869527,4.9499301349356655
India,2005,25.13005198705055,3.23153129462083,5.270236372320781
Brazil,2018,31.56831415649074,3.940810583106278,5.532788341634287
USA,2017,40.03746424887099,4.322590664294001,6.2142730523587
India,2005,34.64942874047388,4.735485551508037,6.829344855750623
India,2012,41.772240325101926,4.637810206560254,7.145259109967961
India,2000,22.790627099302977,3.5176161508978376,3.676504137576064
India,2022,33.070345474813905,4.8422298125101655,8.29249743385626
Brazil,2022,43.02306299813,4.597800185102035,7.204324328641696
Brazil,2012,28.23871012320701,5.652133588144069,7.824069591741258
USA,2006,41.208859060328514,3.3044792483816745,2.916660390580539
USA,2014,33.58585770163903,4.390818472563442,7.747846622905169
USA,2011,37.60477655033554,5.325045108260553,5.007402683339298
India,2000,42.58794144213525,4.26285930237947,5.823914415310581
India,2014,37.57901690628853,3.76923534385652,8.651008744148466
Brazil,2003,31.4525026437838,3.847151211063194,7.486392880440236
India,2012,38.37237651275137,5.127832523442736,5.48496753238423
India,2022,31.02920092831397,3.2615295797114,7.694286592270342
India,2004,36.640201116712326,4.233415682273173,7.041207689108118
USA,2001,27.48894224345136,3.7991444003915182,5.88896090629358
USA,2022,35.17456804047377,3.8592514210429663,7.213682136934434
Brazil,2000,42.135758469732586,4.853280687866588,5.932740058162386
India,2015,33.20738166460965,4.183765778511639,7.080380122644193
India,2022,41.56214263309587,4.686427262612327,7.061261426873386
Brazil,2005,53.56057718402543,3.506394227248252,7.25515043895613
India,2022,34.826316111132726,5.163918872371467,9.386504280829088
India,2015,38.68515293745191,4.670139212913427,7.917887173880781
USA,2013,37.861175509292345,5.490406374135096,7.999969999236327
Brazil,2002,36.35062195504448,4.17443966733819,5.709644637251658
Brazil,2014,39.727376144953375,4.859650128867634,4.223921197036296
Brazil,2002,33.51142980876402,5.126717533083598,6.21846330122377
Brazil,2022,31.024735398352743,4.843916027763926,5.770429287611449
USA,2001,25.842063371416952,5.858231352588551,7.399416345298802
USA,2000,32.94344904147903,3.169425359162138,6.203513840846059
India,2008,40.4086049908122,4.6397207343182405,8.489336220318275
India,2008,29.36121733284121,4.175316464258628,3.8912408669332432
India,2022,36.48006737919654,4.117848116087926,6.080988724167043
India,2006,34.26134081881442,5.69482760785841,7.059188415167467
USA,2002,31.275691261744413,4.003830292405287,5.036672804582942
Brazil,2017,23.8817580214804,5.182261210014381,7.8575898716919745
USA,2010,43.17712819472472,3.656732997443194,7.808555029053723
India,2006,38.10314318230027,5.315610750442305,5.853138555081353
USA,2008,50.99172696625556,4.482038617452606,10.4733350227854
Brazil,2000,41.47647808374525,4.273791587435018,4.823288261707399
Brazil,2013,43.04326387189128,3.270596361446259,4.480423629675866
USA,2019,35.497076470401,4.275453927320721,5.78864895098793
USA,2005,24.398987812630644,3.9505970938916186,6.785437787020442
USA,2006,35.25387236631552,5.898130044504719,4.080132265763352
India,2009,28.11130745911213,4.541332588561928,7.428880880347819
USA,2006,30.912278918935847,4.022802874384831,10.190440276776307
USA,2001,50.15758508074981,4.551901910600629,4.410483471975151
USA,2003,42.139257030091166,3.412083904037587,6.794625267125108
Brazil,2020,29.38606674600922,5.717823304524674,7.93692883460029
Brazil,2016,20.803276918580742,5.505023372412944,7.648522871282038
India,2000,28.8803759713757,4.446464712265563,9.737608730417003
India,2009,31.656833342367666,6.243476319236531,5.7959363187401
Brazil,2018,33.07241798443955,4.489519676214517,9.47897706464619
Brazil,2014,27.32572249354028,5.377146502723875,6.409605079124209
Brazil,2009,41.77910355398477,4.952929084961441,5.734670489192345
USA,2018,30.73123523685048,4.040401641304614,9.318702847147105
USA,2011,38.891466035616254,4.645887214197529,5.948425205928183
Brazil,2023,35.32332453134613,4.798179221804717,8.106732758167503
USA,2015,40.63086233051625,3.456586100496752,5.760992624646354
USA,2008,33.572478029341724,4.730380433531375,4.588922557566993
India,2014,29.450081368052174,5.412755625882629,4.593123396095317
Brazil,2016,31.408476775388205,3.946775907034501,7.558416279607517
Brazil,2013,31.49308931385317,4.331662747112864,4.904110393009236
USA,2017,47.38730330945741,3.61231713537891,6.184869188638258
Brazil,2001,35.45903163103573,4.113761725948651,5.525663629591155
India,2003,35.027796888223264,4.175837279306266,5.181799695216778
India,2017,40.292159244251295,5.762529987754878,5.364702083746517
India,2006,34.999580871475224,4.246248104680953,6.8109005143158505
Brazil,2012,41.73005791588622,4.075742998394405,2.033117644786536
Brazil,2014,32.76753343579331,4.424834751923941,7.766117378721351
Brazil,2022,32.158161497523864,3.133851167090524,4.557592363175345
Brazil,2021,29.118359023911037,2.613028921315377,4.748873846257654
Brazil,2000,46.10028398030421,3.39430780964551,4.333991964874976
India,2010,34.58105105740637,4.759282361274522,6.903755691713372
USA,2009,27.95574524227103,4.497858475351993,8.695851121433602
India,2004,36.18096333187531,5.195284097115667,6.296538002277262
Brazil,2015,31.099676737619355,3.2837031741164955,7.1553279869531305
India,2010,32.66239261127642,4.336749443136592,7.308266844226512
Brazil,2020,36.86452059036631,3.226542358215412,7.61179551390838
Brazil,2005,44.12591144152461,4.713856407502511,4.994640177014165
India,2008,35.609512149038245,3.3976812267734533,8.890185079339918
Brazil,2012,30.73377937726909,4.305305362433967,5.999056812119193
USA,2023,31.970510946234636,4.665117511741631,6.921589761291707
Brazil,2007,35.497076470401,4.551901910600629,6.275037655627759
USA,2013,23.24995450527836,2.690439756197179,5.831783592686376
USA,2023,28.743906342223447,5.829866195883734,7.909352431541993
Brazil,2000,36.27587645718404,4.102099301565707,7.452666159951731
India,2016,24.75998253575151,3.2123941620612757,3.2207414537652204
USA,2023,33.12489272519082,5.108956800636699,7.128736185343879
India,2004,32.130409786054905,5.138855787417223,9.646436924564728
USA,2001,40.264691132454,4.258255279439535,6.778603367967797
Brazil,2023,33.4983060012848,5.728998580447795,5.73376192846048
Brazil,2008,42.12014829561828,3.9074432499690936,5.924815967268364
USA,2003,35.47323813942837,4.64051887063598,5.657112363121016
Brazil,2016,45.6587067848556,4.908641311538739,4.77646423539003
USA,2016,26.675066213649373,5.711198574765207,6.222982028860145
Brazil,2020,44.702761047607865,2.945352498895573,6.216170010464282
India,2017,32.53323706262366,6.333444462179801,7.4002444769377105
Brazil,2015,43.84369820735846,5.439098159860703,5.716266420240735
India,2007,42.111408199310986,4.859564795635225,9.516388489164688
Brazil,2010,17.88855295530395,3.8602781979962666,5.094941649048401
India,2020,37.87500926191904,3.7930650010530873,6.72089142153196
Brazil,2020,40.98571857684739,4.730265062760503,5.37864083530439
India,2017,42.9715564200267,4.895039997958633,5.69199938757685
USA,2022,27.940176885323464,4.791894399991426,6.080810239360879
USA,2023,38.54205738208538,4.627802196764908,6.805719843984322
India,2009,36.170442071994366,4.845570211025895,7.70435330252453
Brazil,2012,37.58845380179795,2.75150192518037,5.801530488413938
India,2016,40.99361891955811,4.287116468875591,4.254761903628637
Brazil,2017,41.94025911635861,3.3934145626759094,8.554455458443204
USA,2009,31.06554227141317,4.467569090561723,5.034286616815718
Brazil,2015,36.59251599107994,5.545172557016368,6.130264236220735
USA,2019,35.24681190327277,3.773050487459909,6.5827163953807695
Brazil,2004,33.56388426638207,3.93256834402181,6.34670186506446
Brazil,2012,34.13734873298576,3.8203865350062953,4.382109540478857
Brazil,2017,36.175923452339816,3.927274315580631,7.79307835250065
India,2016,31.3881103851964,4.943242160673706,2.272615231756068
India,2008,40.29822067118528,5.12975774440379,7.969685286859252
USA,2013,42.6158497297511,5.675360544101537,8.234553366993783
USA,2016,30.076540666484625,3.695896478748376,7.854800630697769
India,2003,42.90997932763473,5.047151616528716,6.043641842853797
USA,2017,30.08783945464316,5.180295354276089,6.69411255314859
India,2019,40.38672147013871,5.822637079036142,5.496090640792228
Brazil,2023,42.89887286354341,3.7556096523697535,6.6030050388878845
USA,2023,34.432935823520964,2.897136100102585,7.443735018812865
USA,2014,30.13701354809733,4.2780913870229655,4.857440666393728
India,2010,31.467902013730225,6.746949960350735,6.298568403334718
USA,2011,37.17114119389314,3.623789773077727,5.784201872088554
USA,2008,46.78792647445979,4.889539957769504,8.259300980490735
Brazil,2012,24.84360295377974,2.726777122739998,5.088419807167731
USA,2014,35.60145178887186,5.9518719343355615,7.43923560814788
Brazil,2014,34.471567105417925,2.997436369757143,6.420854772629401
India,2004,32.26086942939134,2.5870963231095274,6.313607843818565
USA,2022,34.51530834962831,4.5790952713054685,7.48411909445983
Brazil,2018,31.74681906890553,4.594695636905357,5.924018617852532
India,2019,42.45893247117445,5.635431560106181,6.6549055831889525
USA,2013,43.05496284000035,5.179569059192457,8.166655848984991
India,2016,35.52881162688214,2.899539137309707,5.334543902055055
USA,2017,34.15312991908226,4.378504368964059,6.906463849711295
India,2020,32.04177996423761,3.9423285926575633,7.8220225028645
India,2002,35.541688026516056,3.431958144046776,7.200407078844686
Brazil,2001,46.08698617320575,4.846938064465837,8.421775334742762
India,2000,34.37759458279185,5.334384769977208,6.320236875088257
USA,2009,29.963405611842443,3.855763349874964,7.507146144839234
USA,2018,32.613428651918895,4.233719787998565,8.154071735418952
Brazil,2016,39.52081977061328,4.287051014151708,3.962620615706357
USA,2011,30.69357977571437,3.9711318966769946,5.889830993584964
USA,2000,34.79776343202486,4.158092771474349,7.068601844756669
USA,2011,37.83729881097644,3.9706193281103097,7.880896361264122
India,2016,31.14882286368184,4.5997073615955335,6.865311237819645
India,2023,24.41356567540969,4.03084582547976,8.594965081338717
USA,2002,28.571687216881383,4.841673968609789,5.698742987978347
Brazil,2010,29.84740094676216,4.027913275093808,4.647683783505201
India,2016,33.62703616486015,5.01739246295815,7.692030570811163
Brazil,2022,35.265797968371665,4.010652335594172,6.3305020514124015
USA,2002,39.94220778426267,4.98458902551536,5.24332026383251
USA,2007,27.63646394801176,3.821126986944847,9.062626671621976
India,2019,39.069721224243054,5.208290034089025,7.620324602999359
USA,2003,32.774458933101194,3.077580027327153,7.476722466957978
India,2020,24.286716206708917,4.4953229559601215,8.889914758511532
USA,2021,35.08144195630523,4.046279207894705,5.919369449983432
USA,2006,42.89760530899981,4.463054943245936,8.620173103424712
India,2013,40.2986873099509,3.551208970726633,7.127766270183288
India,2013,34.542377533867594,4.344322450879543,5.615529737154183
India,2003,41.754623696772505,3.6125170774631625,6.489511624244204
USA,2015,36.15333608328383,4.309463674707595,6.779876711718988
USA,2023,40.88713296693463,4.235078449780993,8.169074334534736
Brazil,2021,25.030385990187188,4.7639382454274175,4.474983051910193
India,2000,27.50196310843841,4.552647450733236,3.8772969988032377
USA,2016,39.37421591343632,6.002641914883963,5.318657605498577
USA,2009,44.23569496606894,4.092052195668,6.3983965494304
India,2021,37.50377438547503,4.393897085783169,7.57164916167919
Brazil,2015,32.01597875974519,7.047445254887561,5.813249524766351
India,2015,29.89690484856026,4.321158456162658,7.1257169893957
Brazil,2007,33.10810901843115,5.262577095133821,8.90470689774017
USA,2006,42.28182195030059,4.9612398891621305,3.9510963785740616
Brazil,2005,32.94483777027563,6.367823616232982,6.29594103107588
USA,2015,41.28656744832452,3.3554834258898927,10.129199355459376
India,2019,38.91543875272727,3.2643354265715807,5.433921094268282
India,2015,45.28355480256196,3.605696302885932,5.274670409825422
India,2006,36.20157122921904,4.638223287216404,7.281592634476404
Brazil,2008,34.70242183290775,3.697278149332802,5.705357130123794
USA,2013,41.5860326340816,2.79324651234196,8.113677301030027
India,2010,29.38842322821189,3.7605138919325567,10.2126273584426
India,2013,32.335898137334375,4.794866672382474,6.612099770809995
USA,2006,24.91997152682091,3.777123568784281,10.606550702360806
India,2000,27.474052645712028,5.41392970805174,5.8205954986987445
USA,2012,46.540231278378855,3.5996922090091914,6.248553852647683
USA,2019,39.1538874418442,4.51131515682008,5.060224284816436
USA,2002,26.77579050216239,4.187259922076687,5.824815191244868
USA,2019,42.16897396776233,4.650784126794,6.141945910247316
USA,2003,30.77781472282794,4.731083319147709,7.120980240438697
Brazil,2010,35.497076470401,5.768157076312252,4.630894153941385
India,2001,38.756081626374026,5.051876771055344,5.7236874798098025
Brazil,2013,44.9899442004962,4.163386960469824,5.761713476570856
India,2011,31.773621496997272,4.990290192198674,7.840317336458325
Brazil,2016,30.558623676919797,5.1001986427087225,6.67496690345846
USA,2011,18.865744911449248,6.135972702993126,6.675236209087685
India,2011,34.26936123984097,4.374293403022495,6.624884721467629
India,2000,39.3519789919054,4.433667957602631,3.88307718727926
Brazil,2012,40.17184301161684,5.549839437025766,8.910921779660436
Brazil,2013,42.51439627777256,2.9011834589867664,5.11259238108399
India,2023,36.73883445199037,4.336289614661798,7.835113804280221
Brazil,2001,38.028686709435,5.055466538947245,6.162241830331317
Brazil,2011,35.40872264428169,5.337770259964606,5.582823099135531
Brazil,2020,39.24472901331741,2.732518811795215,8.065555272970563
USA,2015,29.39454585740006,3.429385942849126,4.709479511031338
USA,2003,26.549211014508494,2.5058478229327976,4.836390391214528
Brazil,2007,30.027571943352303,5.198351208420418,6.736214272352691
Brazil,2001,36.28174230551994,4.663565350440878,6.780871072428167
USA,2009,27.197452005168515,5.63521105772606,7.729251226154799
USA,2008,31.20053504237487,4.523333951715351,7.574838220071671
India,2022,31.392234301789003,6.292787242115345,6.395967201343766
India,2014,39.69092726579274,3.745575723525564,6.656699764745465
USA,2012,38.96057276318228,4.206288691110657,6.282098603777562
Brazil,2022,35.422916553553506,4.83026435655717,8.626763291198301
Brazil,2016,37.70638928982534,3.929796968233693,6.603003970165239
Brazil,2015,37.82474266380182,4.833732823858271,6.547468702780352
Brazil,2001,32.81828265720217,4.411477853637962,7.654286930598004
India,2019,31.745004161673627,4.364862182750654,8.164955048426528
USA,2019,44.22011849373423,4.399773665671349,5.49840089782942
Brazil,2013,20.06523317118606,5.064320023979196,5.044210923633943
India,2002,30.552179786376485,4.225687694710424,4.637834722305363
Brazil,2022,33.777304871540565,3.6040425105388616,5.985567431112692
USA,2011,38.35970856391608,4.5537351969875015,6.881270786267413
India,2007,41.81303915661916,3.992867322754714,5.791729315874206
USA,2001,46.14038962512888,3.700630588325744,7.548802750323263
USA,2003,34.44973590277922,3.1152111095091115,6.401664348926075
India,2013,34.851586251861,5.244905781670163,7.414254218358449
India,2015,37.17566036369108,5.029999105838169,6.720767372729865
India,2018,31.81327437002647,5.625930334371939,3.972114833477316
India,2001,35.497076470401,4.502220039865619,4.775229564146706
India,2011,34.42249720241589,5.362841397055753,8.235669722630828
India,2013,39.47223375201079,3.74506574801666,5.094581427031179
India,2005,33.54245932294111,2.973510086680553,7.777913032325236
Brazil,2012,37.48061233230856,3.8986752879116855,6.689366187383705
USA,2003,23.787096122770784,4.335245070631788,5.023177458107604
India,2021,35.11042774051675,4.7883645419446434,7.624467534997844
Brazil,2017,32.57932045571405,5.524682882482336,5.783488481829031
Brazil,2011,27.349257467052887,4.757664303504785,6.727343333771645
Brazil,2019,38.94327502150908,6.305917406465671,6.185218324533961
USA,2021,46.07387341564589,4.595856018904959,2.4437050296858605
India,2020,40.939753554085314,4.580588360083193,7.5106303226692335
Brazil,2018,41.32249403287064,4.770562111096993,7.650772102698298
USA,2007,39.27486220770082,4.803161988095269,5.758895237006114
USA,2006,38.87870869787732,4.791670803573352,7.463540248545886
USA,2015,24.203408386546904,3.5141984039400773,5.192370521477089
Brazil,2018,34.23229429956807,5.181754198796813,5.222958089988049
India,2005,38.0520185998752,6.5045482541619855,6.859417586969407
Brazil,2019,38.1884286872052,3.793612814793912,5.455784824606607
Brazil,2020,42.63023713561823,4.467009187490251,6.30623242329535
India,2010,28.805614102200927,3.4017673268965725,5.091480650262428
India,2004,38.64362969244619,5.101537047522911,4.573129878591256
India,2015,28.60975397604432,5.100768448599102,6.811565544103363
USA,2006,33.72980246096564,3.296773307831394,6.825567276179532
India,2004,34.62822195658835,3.4500382857557925,6.528808128730046
Brazil,2010,40.17542548429371,2.8346683769410674,6.064072916952608
India,2014,39.46972033040207,5.756303659666647,5.444612132388812
Brazil,2002,35.72198352626983,3.829026733747212,4.878224720163708
USA,2004,22.087774872675745,4.392631038856631,4.819402479874428
Brazil,2022,37.669002397952326,4.206676757841929,5.594186239270793
Brazil,2020,33.39394113776728,5.2907584174767,8.03192358996678
India,2004,43.3508353497146,5.028177950718759,6.84650241255741
India,2008,41.92096126604221,4.985456739760544,7.040375684617851
Brazil,2014,29.37186255856605,3.850355046498131,4.616435060306403
India,2002,38.49304543394352,5.044985020747491,6.778572581746245
USA,2005,38.61146363696243,5.242749912758049,7.005601011128871
USA,2016,38.17510147770155,5.021357627824555,8.878796099615673
India,2020,37.39748644847359,3.468750294697569,6.471826634860833
USA,2007,38.7809275188095,3.5962050674149717,5.909316859703693
India,2020,44.00891489344397,5.889699085479228,5.350407831940153
Brazil,2010,31.69171800064078,6.055156717600406,6.589616571492623
Brazil,2005,29.56514226045728,4.444018263723501,6.603003970165239
USA,2007,39.696290813033016,4.442983014121189,8.183680360177647
India,2009,23.69982743221305,4.625931845226308,7.852995848528179
India,2023,38.92414316337722,4.963203227184119,5.007384352101674
USA,2002,37.86163381125228,3.3459975165411846,6.466711959334628
Brazil,2022,20.92698485832665,4.684335067490935,10.171219995065082
USA,2013,31.18198004233781,3.675398804234414,4.301302832191048
Brazil,2022,44.45584715364791,4.4838068202492085,6.219853769078829
India,2013,26.25694081570436,3.792935781736908,7.628748598787986
Brazil,2009,36.27554968969657,3.9813730325575554,6.1436032315961215
USA,2011,28.97056820003729,4.64526992856626,6.016971252624222
India,2005,30.746322175629405,4.006157063984946,5.795595663095863
USA,2011,46.497912922564026,3.620920351199453,4.90418562122727
USA,2022,35.740666074716835,5.662807441564021,6.246423752861441
Brazil,2013,38.10170413137754,3.632365778406876,8.03903660517349
USA,2001,34.32521254144091,2.6516346089158693,4.592253420446237
Brazil,2008,25.90920011541426,4.955011836999807,6.900046519825871
India,2009,27.890460758614037,4.268256072023712,8.118494835053506
Brazil,2016,42.07058195385339,4.476529915770913,6.469019910393353
India,2016,35.917352890074405,4.626546402237543,5.868155184169419
Brazil,2002,30.37826986426109,5.516523902153924,7.511502681615292
USA,2018,34.86768919245884,5.991038559921565,5.149581228153785
Brazil,2000,38.96958777970369,4.702755719270791,7.132849308371156
Brazil,2011,37.72693308549988,3.559418350638038,6.250194252293182
India,2006,30.38126479870493,4.616770806734154,6.593963604808614
USA,2003,25.54818032637708,4.971345720296208,9.01479908340071
Brazil,2009,32.557720740670725,5.302908514775109,8.234280566345358
USA,2012,41.65429181562024,4.609835100279458,8.722302495692588
Brazil,2001,40.12626179064326,4.051567135897781,5.2730648861751925
Brazil,2009,37.462419589550976,3.7745697968344354,4.967383731319208
USA,2020,33.97471753120333,4.406756731571144,7.200114351268515
Brazil,2021,31.899519427636296,3.299196441681143,6.986034872617422
USA,2003,34.08602957327384,4.815504688463168,3.5353102727767576
Brazil,2017,39.69062998581273,4.641852916378732,7.006448398986152
India,2004,35.497076470401,4.637876981683752,9.570968694484794
USA,2018,33.42927941046639,5.074101454254121,9.3455800149047
Brazil,2001,50.21738785716556,5.660776766991928,5.450453290527705
Brazil,2011,35.55442265466234,4.443655018363703,7.566544581335999
India,2016,32.91826730039059,4.561546620623742,5.166455433616191
USA,2009,43.8540166316573,4.204267721619326,6.356151384262396
Brazil,2001,22.77022082142635,4.941208991880177,5.2696512890086975
India,2005,37.880202167392135,4.493906932736891,4.746476377163147
Brazil,2007,34.56320964420022,5.424047734175072,7.824937206092375
USA,2018,43.68910591922816,5.407237542025476,6.929740920216507
Brazil,2010,38.62954015190115,4.752860005393477,7.166167085936877
Brazil,2011,35.834613019049954,4.436310848512286,7.449551435458377
Brazil,2008,38.97580278527929,4.551901910600629,6.795876941120622
Brazil,2001,28.66650612727549,4.884293219296621,4.943561922096052
India,2007,40.80091900687315,4.886421327246017,6.815586839621127
India,2010,26.93248545791917,4.281093808125269,6.17319689275982
USA,2020,37.150984284886185,4.730754580582397,6.21289537798608
India,2003,35.213686046516145,3.880622446276088,5.0845329662439696
India,2009,24.42167254177145,4.86074329563637,4.24069222218568
USA,2020,35.4136523485763,3.9478479568865454,5.649146940600693
India,2019,36.69192051023779,5.117628517938736,7.318039274662694
India,2015,31.07074415625325,4.2466285350884325,6.395895058561344
USA,2007,28.925468006944357,5.83907540781443,9.17475707631554
USA,2003,37.95306442057039,4.531278396480322,6.401714104801909
USA,2009,37.17389000696485,4.69037191351991,6.792368559001374
Brazil,2011,36.36091453552426,3.381070475901704,6.524931011609089
Brazil,2013,35.0530506341293,5.62523451774134,4.9060294092559005
USA,2015,31.60062189814642,4.4696522434979,6.467808613389487
USA,2021,48.63308871598861,5.891603677230451,4.897485505165417
USA,2017,33.21001495851147,4.538594950467378,6.397267683324536
Brazil,2020,29.8093198191873,4.32869846538495,3.860096934821814
Brazil,2021,35.326563651260805,4.090821074980523,6.395805574542143
India,2020,33.91435372213329,5.013746236079624,6.722071803815167
India,2011,33.070923149501056,4.916605418705169,6.830178793249143
USA,2017,46.24565654363592,3.432772296945192,4.348189296529371
Brazil,2006,28.221513091972355,4.04488767230138,7.221077794140487
Brazil,2019,35.22462241276224,5.077987394852855,7.488527177599544
Brazil,2023,28.62396185042893,3.984419383827694,5.062749513499156
USA,2022,31.753851371623828,3.8463704552137616,7.978046262887929
India,2006,45.416695699370194,4.656995080188317,6.783040832316333
